Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
918,dream-0602-triplet-2,0,What desire is caused by 'get all the details'?,fake_sent1,What desire is caused by 'get all the details'?,gen,talk to you about this again,rent the equipment you need,like to see some of the country,this semester,0
3529,dream-0823-triplet-2,0,What happens after 'wash the onions'?,fake_sent1,What happens after 'wash the onions'?,gen,pass those potatoes to me,make dinner,dumplings,decorating,1
237,daily-dialogue-1164-triplet-2,0,What is a synonym of 'blackout'?,fake_sent1,What is a synonym of 'blackout'?,gen,loot,four stores,lights were out,don't understand,2
2516,mutual-1200-triplet-3,0,What desire is caused by 'take a look at this cd player'?,fake_sent1,What desire is caused by 'take a look at this cd player'?,gen,i already have one,special,i hate,buy cd player,3
3050,dream-0322-triplet-2,0,What does 'The Capital Building caught on a big fire' cause?,fake_sent1,What does 'The Capital Building caught on a big fire' cause?,gen,caught on a big fire,the building was destroyed,More than 220 people were killed and the building was destroyed,have our house on fire,1
649,dream-0261-triplet-11,0,What is 'stealing more things' obstructed by?,fake_sent1,What is 'stealing more things' obstructed by?,gen,daughter's toy is broken,They can't have been here long,police,television is gone,1
1620,daily-dialogue-0273-triplet-2,0,What property does 'postman' have?,fake_sent1,What property does 'postman' have?,gen,surprising me,fortune,single,rich,3
3995,dream-0495-triplet-22,0,What prerequisite does 'build a house' have?,fake_sent1,What prerequisite does 'build a house' have?,gen,permission from the Planning Authority,done what's necessary for buying the land,buying the land,buy some land,0
2431,mutual-1139-triplet-2,0,What is 'get tickets' obstructed by?,fake_sent1,What is 'get tickets' obstructed by?,gen,at the park,park,music festival,too late,3
7,daily-dialogue-1004-triplet-1,0,Where is 'try clothes' located?,fake_sent1,Where is 'try clothes' located?,gen,looking for a new jacket,Good morning,jackets,changing rooms,3
3367,dream-0434-triplet-4,0,What prerequisite does 'demanding classes' have?,fake_sent1,What prerequisite does 'demanding classes' have?,gen,calculator and a laptop computer,supporting me in my old age,supplies,talk you into buying it,0
2089,mutual-0010-triplet-6,0,What is 'i love music' obstructed by?,fake_sent1,What is 'i love music' obstructed by?,gen,anything wrong with your phone,go to concerts,afford to go to concerts,going to pop concerts,2
312,daily-dialogue-1190-triplet-6,0,What is implied by 'get in'?,fake_sent1,What is implied by 'get in'?,gen,friend waiting for me,glad to serve you,taxi is free,take me to the Honging Hotel,2
4233,mutual-0237-triplet-2,0,What is implied by 'you are only 18'?,fake_sent1,What is implied by 'you are only 18'?,gen,traveling by myself,i wo n't be traveling by myself,agree ?,who would like to go with you,0
2060,mutual-0004-triplet-5,0,What does 'the internet' have?,fake_sent1,What does 'the internet' have?,gen,increases family time,nineteenth century math problem,learn at home,teaching materials,3
4060,dream-0501-triplet-7,0,What property does 'country inn' have?,fake_sent1,What property does 'country inn' have?,gen,I know,Keswick in the Lake District,get bored,not like five-star,3
76,daily-dialogue-1048-triplet-7,0,What is 'like' similar to?,fake_sent1,What is 'like' similar to?,gen,exciting books,fond of,forgetful,help,1
3833,dream-0452-triplet-1,0,What does 'not in charge of it' cause?,fake_sent1,What does 'not in charge of it' cause?,gen,arrange some place for me to stay,good,get some information,ask someone to arrange it,3
186,daily-dialogue-1103-triplet-3,0,What desire is caused by 'many extra gifts left'?,fake_sent1,What desire is caused by 'many extra gifts left'?,gen,throw them into the trash can,attract a large crowds,give free gifts,giving them to that old man,3
3007,dream-0310-triplet-1,0,What is implied by 'dirty plates'?,fake_sent1,What is implied by 'dirty plates'?,gen,Welcome back home,have a good time,been away,dirty,2
1854,dream-0022-triplet-7,0,What is 'post office' used for?,fake_sent1,What is 'post office' used for?,gen,Bye,doesn't work,post it,buy me a pen,2
1303,daily-dialogue-0070-triplet-1,0,Which goal motivates the act/action 'reservation'?,fake_sent1,Which goal motivates the act/action 'reservation'?,gen,jazz,make a reservation,enjoying your trip,theater,3
4131,daily-dialogue-0824-triplet-2,0,What is 'elevator or the stairs' used for?,fake_sent1,What is 'elevator or the stairs' used for?,gen,trainer,elevator,fitness facility,trainer services,2
2202,mutual-0076-triplet-1,0,What is implied by 'i think so'?,fake_sent1,What is implied by 'i think so'?,gen,pretty bad accident,i 'm lucky,you bet,frightened,1
444,dream-0195-triplet-8,0,What desire is caused by 'Next month will be the most important exam'?,fake_sent1,What desire is caused by 'Next month will be the most important exam'?,gen,do well in the exam,call the doctor,I've got a headache,kind of you,0
3043,dream-0321-triplet-3,0,What desire is caused by 'got a lot of work to do'?,fake_sent1,What desire is caused by 'got a lot of work to do'?,gen,Neither of us has a video player,stay at home,going to the cinema,stay at home and study,1
3520,dream-0820-triplet-8,0,What is 'workout' the social norm for?,fake_sent1,What is 'workout' the social norm for?,gen,?,Aaah,Oh.,participate in a regular fitness program,3
1327,daily-dialogue-0076-triplet-2,0,What is 'free'?,fake_sent1,What is 'free'?,gen,",",there is nothing that evening,concert,free,1
2218,mutual-0096-triplet-2,0,What does 'pressure on your pocket' cause?,fake_sent1,What does 'pressure on your pocket' cause?,gen,cost of living in the city,having an interview,stressful,go to a university to find out,2
3420,dream-0803-triplet-2,0,What property does 'not in the center' have?,fake_sent1,What property does 'not in the center' have?,gen,help,a bit far out,I,large private house,1
2209,mutual-0084-triplet-1,0,What does 'pouring out there' cause?,fake_sent1,What does 'pouring out there' cause?,gen,put on a coat,ready to go shopping,cold,wait for it to clear up,2
1424,daily-dialogue-0116-triplet-2,0,What is 'chicken' distinct from?,fake_sent1,What is 'chicken' distinct from?,gen,veal,fish,lobster,want the fish,2
2608,dream-0086-triplet-5,0,Which goal motivates the act/action 'see the West End'?,fake_sent1,Which goal motivates the act/action 'see the West End'?,gen,what do you particularly want to do,Buckingham Palace,quite near.,Have a good time,1
1075,mutual-0286-triplet-2,0,When does 'mother 's birthday' happen?,fake_sent1,When does 'mother 's birthday' happen?,gen,birthday,get mom a beautiful dress,day after tomorrow,this year,2
3180,dream-0358-triplet-8,0,What property does 'doctor' have?,fake_sent1,What property does 'doctor' have?,gen,working all sorts of hours,I,like my job,fresh air,0
3309,dream-0404-triplet-2,0,What desire is caused by 'do not think we have time to go back to the hotel'?,fake_sent1,What desire is caused by 'do not think we have time to go back to the hotel'?,gen,get your mind off your work for a while,have nothing,doing anything special,get something in a nearby restaurant,3
3288,dream-0390-triplet-3,0,What does 'safety reasons' cause?,fake_sent1,What does 'safety reasons' cause?,gen,marrying into a family of hunters,wasn't going to let me go alone,"Uh, Dan",don't eat much meat,1
2807,dream-0141-triplet-3,0,What prerequisite does 'watch the sea birds and wildlife' have?,fake_sent1,What prerequisite does 'watch the sea birds and wildlife' have?,gen,Friday in front of my house,going to the beach,watch the sea birds,fun,1
1654,daily-dialogue-0394-triplet-1,0,What does 'passed all of my exams' cause?,fake_sent1,What does 'passed all of my exams' cause?,gen,know what you want,have a pet,responsible for feeding and cleaning,I can have one,1
1016,mutual-0258-triplet-1,0,What desire is caused by 'passport stolen'?,fake_sent1,What desire is caused by 'passport stolen'?,gen,had her person passport stolen,visit the police station,pick up biggie,"looked around outside shop , but again could n't find them",1
3763,dream-0875-triplet-1,0,What prerequisite does 'talk with you about my studies' have?,fake_sent1,What prerequisite does 'talk with you about my studies' have?,gen,not too much trouble,a record of my studies,Thank you,have a seat,1
3110,dream-0347-triplet-2,0,Which goal motivates the act/action 'buy a pair of skates'?,fake_sent1,Which goal motivates the act/action 'buy a pair of skates'?,gen,don't think it's necessary,learn skating,teach,buy a pair of skates,1
4223,mutual-0231-triplet-1,0,What prerequisite does 'rock concert' have?,fake_sent1,What prerequisite does 'rock concert' have?,gen,get tickets,pay you back,money,tickets,0
3297,dream-0399-triplet-1,0,What is implied by 'moved out of this flat'?,fake_sent1,What is implied by 'moved out of this flat'?,gen,important,it,what you and Jean and Emily are looking for,can't bear noise,2
2438,mutual-1140-triplet-4,0,What does 'my parents persuaded me' cause?,fake_sent1,What does 'my parents persuaded me' cause?,gen,my parents persuaded me that english would be more useful,i took their advice,you did history of art originally,i really did n't enjoy it,1
3536,dream-0825-triplet-5,0,What subevent does 'be an ESL teacher' have?,fake_sent1,What subevent does 'be an ESL teacher' have?,gen,interested in speaking,teach English,taught to speak Chinese,know so much,1
3801,dream-0881-triplet-9,0,What desire is caused by 'like to be out in the countryside'?,fake_sent1,What desire is caused by 'like to be out in the countryside'?,gen,to walk,walking in the mountains,What kind of equipment,air is very clean and it's very quiet,1
3960,dream-0493-triplet-1,0,"What is 'Take a seat, please' the social norm for?",fake_sent1,"What is 'Take a seat, please' the social norm for?",gen,Thank you,looking for a secretary,know,tell me about yourself,0
2054,mutual-0001-triplet-10,0,What prerequisite does 'learn how to play the piano' have?,fake_sent1,What prerequisite does 'learn how to play the piano' have?,gen,buy one piano,$ 620,fortune,get one for my daughter to learn how to play the piano,0
1441,daily-dialogue-0121-triplet-2,0,What is 'salad'?,fake_sent1,What is 'salad'?,gen,Icecream,strawberry pie,main course,ready,2
3085,dream-0335-triplet-6,0,What does 'working a lot' cause?,fake_sent1,What does 'working a lot' cause?,gen,kill yourself,work,working a lot,get along pretty well,0
494,dream-0224-triplet-1,0,What does 'Your English is very good' cause?,fake_sent1,What does 'Your English is very good' cause?,gen,keeps you so busy,I understand you quite well,review my English,hitting the books,1
3793,dream-0881-triplet-1,0,Where is 'walking in the mountains' located?,fake_sent1,Where is 'walking in the mountains' located?,gen,long time,walk,Nepal,Not much,2
3409,dream-0800-triplet-6,0,What property does 'be one of the biggest influences in history' have?,fake_sent1,What property does 'be one of the biggest influences in history' have?,gen,ability to be one of the biggest influences in history,raise hell and have a whole bunch of fun,not good,important,3
635,dream-0260-triplet-7,0,What desire is caused by 'not feeling well'?,fake_sent1,What desire is caused by 'not feeling well'?,gen,stomachache,Are you all right,go to the doctor,ate,2
2902,dream-0160-triplet-6,0,Which goal motivates the act/action 'sleep an average of eight hours a day'?,fake_sent1,Which goal motivates the act/action 'sleep an average of eight hours a day'?,gen,Sleep is important,get in shape,been,improving my health,3
730,dream-0288-triplet-4,0,What desire is caused by 'not become ill from the heat'?,fake_sent1,What desire is caused by 'not become ill from the heat'?,gen,drinking bottled water,Still feeling ill,stay in the hotel,last night's dinner,0
3913,dream-0483-triplet-3,0,What does 'turn left here' depend on?,fake_sent1,What does 'turn left here' depend on?,gen,rush hour,Thirty minutes,trouble,sign up the head,0
2036,dream-0319-triplet-3,0,What does 'picnic' have?,fake_sent1,What does 'picnic' have?,gen,her mother,food,OK,chips,3
